current_time	sclock_to_time	year	month	day	seasonal_fac	treated_p_5-	treated_p_5+	population	sep	EIR_loc_yr	sep	bsp_2_10	bsp_0_5	blood_slide_prev	sep	monthly_new_inf	sep	mon_treatment	sep	mon_clinical_ep	sep	KNY--C1x	KNY--C1X	KNY--C2x	KNY--C2X	KNY--Y1x	KNY--Y1X	KNY--Y2x	KNY--Y2X	KYY--C1x	KYY--C1X	KYY--C2x	KYY--C2X	KYY--Y1x	KYY--Y1X	KYY--Y2x	KYY--Y2X	KNF--C1x	KNF--C1X	KNF--C2x	KNF--C2X	KNF--Y1x	KNF--Y1X	KNF--Y2x	KNF--Y2X	KYF--C1x	KYF--C1X	KYF--C2x	KYF--C2X	KYF--Y1x	KYF--Y1X	KYF--Y2x	KYF--Y2X	KNYNYC1x	KNYNYC1X	KNYNYC2x	KNYNYC2X	KNYNYY1x	KNYNYY1X	KNYNYY2x	KNYNYY2X	KYYYYC1x	KYYYYC1X	KYYYYC2x	KYYYYC2X	KYYYYY1x	KYYYYY1X	KYYYYY2x	KYYYYY2X	KNFNFC1x	KNFNFC1X	KNFNFC2x	KNFNFC2X	KNFNFY1x	KNFNFY1X	KNFNFY2x	KNFNFY2X	KYFYFC1x	KYFYFC1X	KYFYFC2x	KYFYFC2X	KYFYFY1x	KYFYFY1X	KYFYFY2x	KYFYFY2X	TNY--C1x	TNY--C1X	TNY--C2x	TNY--C2X	TNY--Y1x	TNY--Y1X	TNY--Y2x	TNY--Y2X	TYY--C1x	TYY--C1X	TYY--C2x	TYY--C2X	TYY--Y1x	TYY--Y1X	TYY--Y2x	TYY--Y2X	TNF--C1x	TNF--C1X	TNF--C2x	TNF--C2X	TNF--Y1x	TNF--Y1X	TNF--Y2x	TNF--Y2X	TYF--C1x	TYF--C1X	TYF--C2x	TYF--C2X	TYF--Y1x	TYF--Y1X	TYF--Y2x	TYF--Y2X	TNYNYC1x	TNYNYC1X	TNYNYC2x	TNYNYC2X	TNYNYY1x	TNYNYY1X	TNYNYY2x	TNYNYY2X	TYYYYC1x	TYYYYC1X	TYYYYC2x	TYYYYC2X	TYYYYY1x	TYYYYY1X	TYYYYY2x	TYYYYY2X	TNFNFC1x	TNFNFC1X	TNFNFC2x	TNFNFC2X	TNFNFY1x	TNFNFY1X	TNFNFY2x	TNFNFY2X	TYFYFC1x	TYFYFC1X	TYFYFC2x	TYFYFC2X	TYFYFY1x	TYFYFY1X	TYFYFY2x	TYFYFY2X	sep	KNY--C1x	KNY--C1X	KNY--C2x	KNY--C2X	KNY--Y1x	KNY--Y1X	KNY--Y2x	KNY--Y2X	KYY--C1x	KYY--C1X	KYY--C2x	KYY--C2X	KYY--Y1x	KYY--Y1X	KYY--Y2x	KYY--Y2X	KNF--C1x	KNF--C1X	KNF--C2x	KNF--C2X	KNF--Y1x	KNF--Y1X	KNF--Y2x	KNF--Y2X	KYF--C1x	KYF--C1X	KYF--C2x	KYF--C2X	KYF--Y1x	KYF--Y1X	KYF--Y2x	KYF--Y2X	KNYNYC1x	KNYNYC1X	KNYNYC2x	KNYNYC2X	KNYNYY1x	KNYNYY1X	KNYNYY2x	KNYNYY2X	KYYYYC1x	KYYYYC1X	KYYYYC2x	KYYYYC2X	KYYYYY1x	KYYYYY1X	KYYYYY2x	KYYYYY2X	KNFNFC1x	KNFNFC1X	KNFNFC2x	KNFNFC2X	KNFNFY1x	KNFNFY1X	KNFNFY2x	KNFNFY2X	KYFYFC1x	KYFYFC1X	KYFYFC2x	KYFYFC2X	KYFYFY1x	KYFYFY1X	KYFYFY2x	KYFYFY2X	TNY--C1x	TNY--C1X	TNY--C2x	TNY--C2X	TNY--Y1x	TNY--Y1X	TNY--Y2x	TNY--Y2X	TYY--C1x	TYY--C1X	TYY--C2x	TYY--C2X	TYY--Y1x	TYY--Y1X	TYY--Y2x	TYY--Y2X	TNF--C1x	TNF--C1X	TNF--C2x	TNF--C2X	TNF--Y1x	TNF--Y1X	TNF--Y2x	TNF--Y2X	TYF--C1x	TYF--C1X	TYF--C2x	TYF--C2X	TYF--Y1x	TYF--Y1X	TYF--Y2x	TYF--Y2X	TNYNYC1x	TNYNYC1X	TNYNYC2x	TNYNYC2X	TNYNYY1x	TNYNYY1X	TNYNYY2x	TNYNYY2X	TYYYYC1x	TYYYYC1X	TYYYYC2x	TYYYYC2X	TYYYYY1x	TYYYYY1X	TYYYYY2x	TYYYYY2X	TNFNFC1x	TNFNFC1X	TNFNFC2x	TNFNFC2X	TNFNFY1x	TNFNFY1X	TNFNFY2x	TNFNFY2X	TYFYFC1x	TYFYFC1X	TYFYFC2x	TYFYFC2X	TYFYFY1x	TYFYFY1X	TYFYFY2x	TYFYFY2X
10773	1561939200	2019	7	1	1	0.6	0.6	113957	-1111	2.92778	-1111	5.44022	5.48789	4.7904	-1111	2661	-1111	1254	-1111	2133	-1111	0	0	0	0	0	0	0.0026049	0	0	0	0	0	0	0	0.0114052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140805	0	0.00887074	0	0.00176007	0	0.207195	0	0	0	0.00605463	0	0.000140805	0	0.718319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	4.18E-07	0	0	0	0	0	0	0	1.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26E-08	0	1.42E-06	0	2.83E-07	0	3.33E-05	0	0	0	9.72E-07	0	2.26E-08	0	0.00011534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10804	1564617600	2019	8	1	1	0.6	0.6	114235	-1111	2.92778	-1111	5.43181	5.58672	4.80063	-1111	2861	-1111	1326	-1111	2147	-1111	0	0	0	0	0	0	0.00229853	0	0	0	0	0	0	0	0.0106568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00968169	0	0.0013234	0	0.204291	0	0	0	0.00626872	0	0.000208957	0	0.72146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	3.67E-07	0	0	0	0	0	0	0	1.70E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	0	2.11E-07	0	3.26E-05	0	0	0	1.00E-06	0	3.34E-08	0	0.000115245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10835	1567296000	2019	9	1	1	0.6	0.6	114521	-1111	2.92778	-1111	5.35958	5.68404	4.79475	-1111	2854	-1111	1252	-1111	2161	-1111	0	0	0	0	0	0	0.00228992	0	0	0	0	0	0	0	0.00915967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100618	0	0.00145722	0	0.203664	0	0	0	0.00589827	0	0.000208174	0	0.722851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	3.63E-07	0	0	0	0	0	0	0	1.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60E-06	0	2.31E-07	0	3.23E-05	0	0	0	9.36E-07	0	3.30E-08	0	0.000114663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10865	1569888000	2019	10	1	1	0.6	0.6	114758	-1111	2.92778	-1111	5.49424	5.69264	4.77962	-1111	2702	-1111	1296	-1111	2132	-1111	0	0	0	0	0	0	0.00194269	0	0	0	0	0	0	0	0.00867273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00964407	0	0.00138764	0	0.205023	0	0	0	0.0061056	0	0.000277527	0	0.72275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0272671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	3.09E-07	0	0	0	0	0	0	0	1.38E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-06	0	2.20E-07	0	3.26E-05	0	0	0	9.70E-07	0	4.41E-08	0	0.000114789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10896	1572566400	2019	11	1	1	0.6	0.6	115021	-1111	2.92778	-1111	5.31006	5.68645	4.72522	-1111	2760	-1111	1291	-1111	2209	-1111	0	0	0	0	0	0	0.00187748	0	0	0	0	0	0	0	0.00785759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00973507	0	0.00111258	0	0.201168	0	0	0	0.00591058	0	0.000208609	0	0.725054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	2.99E-07	0	0	0	0	0	0	0	1.25E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	0	1.77E-07	0	3.20E-05	0	0	0	9.40E-07	0	3.32E-08	0	0.000115308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10926	1575158400	2019	12	1	1	0.6	0.6	115288	-1111	2.92778	-1111	5.25924	5.54223	4.703	-1111	2658	-1111	1202	-1111	2049	-1111	0	0	0	0	0	0	0.00203167	0	0	0	0	0	0	0	0.00686563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00896735	0	0.000840689	0	0.202046	0	0	0	0.00595488	0	0.000210172	0	0.723203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	3.25E-07	0	0	0	0	0	0	0	1.10E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43E-06	0	1.35E-07	0	3.23E-05	0	0	0	9.53E-07	0	3.36E-08	0	0.000115707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10957	1577836800	2020	1	1	1	0.6	0.6	115583	-1111	2.92778	-1111	5.25571	5.47871	4.70484	-1111	2766	-1111	1298	-1111	2175	-1111	0	0	0	0	0	0	0.00195722	0	0	0	0	0	0	0	0.00650077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0092968	0	0.000559206	0	0.199217	0	0	0	0.00692017	0	0.000139801	0	0.724311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0314553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	3.12E-07	0	0	0	0	0	0	0	1.04E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-06	0	8.91E-08	0	3.17E-05	0	0	0	1.10E-06	0	2.23E-08	0	0.000115367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10988	1580515200	2020	2	1	1	0.6	0.6	115850	-1111	2.88237	-1111	4.88461	5.08741	4.3142	-1111	2739	-1111	1243	-1111	2133	-1111	0	0	0	0	0	0	0.00186849	0	0	0	0	0	0	0	0.00632411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00912684	0	0.000359324	0	0.194754	0	0	0	0.00768954	0	7.19E-05	0	0.726482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0332734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	3.07E-07	0	0	0	0	0	0	0	1.04E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50E-06	0	5.90E-08	0	3.20E-05	0	0	0	1.26E-06	0	1.18E-08	0	0.000119271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	1583020800	2020	3	1	1	0.6	0.6	116087	-1111	2.88237	-1111	4.45609	4.71554	4.00045	-1111	2365	-1111	1212	-1111	2031	-1111	0	0	0	0	0	0	0.00166591	0	0	0	0	0	0	0	0.00636075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00878389	0	0.000151446	0	0.190217	0	0	0	0.00772376	0	7.57E-05	0	0.730804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	2.86E-07	0	0	0	0	0	0	0	1.09E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51E-06	0	2.60E-08	0	3.26E-05	0	0	0	1.33E-06	0	1.30E-08	0	0.000125396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11048	1585699200	2020	4	1	1	0.6	0.6	116342	-1111	2.88237	-1111	4.12278	4.29044	3.78023	-1111	2439	-1111	1207	-1111	2042	-1111	0	0	0	0	0	0	0.00177878	0	0	0	0	0	0	0	0.00679172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00824709	0	8.09E-05	0	0.181921	0	0	0	0.00848965	0	8.09E-05	0	0.733748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0371928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	3.24E-07	0	0	0	0	0	0	0	1.24E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50E-06	0	1.47E-08	0	3.32E-05	0	0	0	1.55E-06	0	1.47E-08	0	0.000133799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11078	1588291200	2020	5	1	1	0.6	0.6	116599	-1111	2.88237	-1111	3.99425	4.26957	3.74789	-1111	2330	-1111	1124	-1111	1854	-1111	0	0	0	0	0	0	0.00162671	0	0	0	0	0	0	0	0.0077911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00804795	0	8.56E-05	0	0.174572	0	0	0	0.00753425	0	0	0	0.740325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0214041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	3.12E-07	0	0	0	0	0	0	0	1.49E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54E-06	0	1.64E-08	0	3.34E-05	0	0	0	1.44E-06	0	0	0	0.000141792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.40E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11109	1590969600	2020	6	1	1	0.6	0.6	116904	-1111	2.88237	-1111	3.70247	3.96172	3.48234	-1111	2259	-1111	1201	-1111	1963	-1111	0	0	0	0	0	0	0.00136215	0	0	0	0	0	0	0	0.00790047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00790047	0	9.08E-05	0	0.167454	0	0	0	0.00690156	0	0	0	0.744551	0	0	0	0	0	0	0	0	0	0	0	9.08E-05	0	0	0	0.0408645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	2.75E-07	0	0	0	0	0	0	0	1.59E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59E-06	0	1.83E-08	0	3.38E-05	0	0	0	1.39E-06	0	0	0	0.00015031	0	0	0	0	0	0	0	0	0	0	0	1.83E-08	0	0	0	8.25E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11139	1593561600	2020	7	1	1	0.6	0.6	117186	-1111	2.88237	-1111	3.649	3.92479	3.47226	-1111	2165	-1111	1083	-1111	1804	-1111	0	0	0	0	0	0	0.00114395	0	0	0	0	0	0	0	0.00686368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00753098	0	0	0	0.164824	0	0	0	0.007245	0	0	0	0.74795	0	0	0	0	0	0	0	0	0	0	0	9.53E-05	0	0	0	0.042612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	2.43E-07	0	0	0	0	0	0	0	1.46E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60E-06	0	0	0	3.50E-05	0	0	0	1.54E-06	0	0	0	0.000158715	0	0	0	0	0	0	0	0	0	0	0	2.02E-08	0	0	0	9.04E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11170	1596240000	2020	8	1	1	0.6	0.6	117476	-1111	2.88237	-1111	3.69179	3.80413	3.39814	-1111	2235	-1111	1079	-1111	1812	-1111	0	0	0	0	0	0	0.000689655	0	0	0	0	0	0	0	0.00768473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00837438	0	0	0	0.159606	0	0	0	0.00738916	0	0	0	0.754187	0	0	0	0	0	0	0	0	0	0	0	9.85E-05	0	0	0	0.0423645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	1.50E-07	0	0	0	0	0	0	0	1.67E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-06	0	0	0	3.47E-05	0	0	0	1.61E-06	0	0	0	0.00016413	0	0	0	0	0	0	0	0	0	0	0	2.14E-08	0	0	0	9.22E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11201	1598918400	2020	9	1	1	0.6	0.6	117732	-1111	2.88237	-1111	3.68885	3.99276	3.32195	-1111	2194	-1111	1102	-1111	1806	-1111	0	0	0	0	0	0	0.00051036	0	0	0	0	0	0	0	0.00826784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00867613	0	0	0	0.15321	0	0	0	0.0076554	0	0	0	0.759722	0	0	0	0	0	0	0	0	0	0	0	0.000102072	0	0	0	0.0437889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	1.15E-07	0	0	0	0	0	0	0	1.87E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96E-06	0	0	0	3.46E-05	0	0	0	1.73E-06	0	0	0	0.00017178	0	0	0	0	0	0	0	0	0	0	0	2.31E-08	0	0	0	9.90E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11231	1601510400	2020	10	1	1	0.6	0.6	118027	-1111	2.88237	-1111	3.62362	3.86461	3.26112	-1111	2117	-1111	1082	-1111	1710	-1111	0	0	0	0	0	0	0.000421807	0	0	0	0	0	0	0	0.00843615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00822525	0	0	0	0.147422	0	0	0	0.00674892	0	0	0	0.76653	0	0	0	0	0	0	0	0	0	0	0	0.000105452	0	0	0	0.0443952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	9.79E-08	0	0	0	0	0	0	0	1.96E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91E-06	0	0	0	3.42E-05	0	0	0	1.57E-06	0	0	0	0.000177991	0	0	0	0	0	0	0	0	0	0	0	2.45E-08	0	0	0	1.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11262	1604188800	2020	11	1	1	0.6	0.6	118299	-1111	2.88237	-1111	3.48995	3.81743	3.22657	-1111	2141	-1111	1097	-1111	1790	-1111	0	0	0	0	0	0	0.000215726	0	0	0	0	0	0	0	0.00819761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00808974	0	0	0	0.137957	0	0	0	0.00690325	0	0	0	0.776615	0	0	0	0	0	0	0	0	0	0	0	0.000107863	0	0	0	0.0443318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	5.10E-08	0	0	0	0	0	0	0	1.94E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91E-06	0	0	0	3.26E-05	0	0	0	1.63E-06	0	0	0	0.000183774	0	0	0	0	0	0	0	0	0	0	0	2.55E-08	0	0	0	1.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
